file_name,num_classes,num_methods,num_reflections,num_file_operations,num_network_operations
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample371.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample372.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample380.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample390.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample391.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample420.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample430.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample431.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample432.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample433.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample434.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample450.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample451.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample452.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\advanced\Sample460.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample50.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample51.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample52.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample53.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample54.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample55.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample56.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample57.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample58.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\endpoint\Sample59.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample0.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample1.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample10.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample11.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample12.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample13.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample15.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample16.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample2.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample3.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample4.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample5.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample6.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample7.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample8.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\message\Sample9.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample150.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample151.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample152.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample153.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample154.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample155.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample156.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample157.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample160.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\proxy\Sample161.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\qos\Sample100.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\qos\Sample101.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\rest\Sample10001.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\rest\Sample10002.java,1,6,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\rest\Sample10003.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\rest\Sample800.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\tasks\Sample300.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\tasks\Sample301.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\tasks\Sample302.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\transport\Sample10101.java,1,2,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\transport\Sample250.java,1,1,0,0,0
modules\integration\src\test\java\org\apache\synapse\samples\framework\tests\transport\Sample251.java,1,1,0,0,0
modules\migrator\src\main\java\org\apache\synapse\migrator\ConfigurationMigrator.java,1,3,0,0,0
modules\patches\src\main\java\org\apache\commons\vfs2\provider\AbstractFileName.java,1,28,0,0,0
modules\patches\src\main\java\org\apache\commons\vfs2\provider\ftp\FtpFileNameParser.java,1,2,0,0,0
modules\patches\src\main\java\org\apache\commons\vfs2\provider\ftp\FtpFileProvider.java,1,3,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\bean\Location.java,1,4,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\bean\Store.java,1,8,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\ejb\ShoppingCart.java,0,3,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\ejb\ShoppingCartBean.java,1,4,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\ejb\StoreLocator.java,0,1,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\ejb\StoreLocatorBean.java,1,1,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\ejb\StoreRegistry.java,0,1,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\ejb\StoreRegistryBean.java,1,1,0,0,0
modules\samples\services\EJBSampleBeans\src\samples\util\StoreRegisterUtil.java,1,3,0,0,0
modules\samples\services\FastStockQuoteService\src\samples\services\FastStockQuoteService.java,1,2,0,0,0
modules\samples\services\FastStockQuoteService\src\samples\services\GetQuote.java,1,2,0,0,0
modules\samples\services\FastStockQuoteService\src\samples\services\GetQuoteResponse.java,1,29,0,0,0
modules\samples\services\FastStockQuoteService\src\samples\services\PlaceOrder.java,1,6,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\GetQuote.java,1,2,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\GetQuoteResponse.java,1,28,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\GetQuoteResponseWrapper.java,1,2,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\GetQuoteWrapper.java,1,2,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\package-info.java,0,0,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\PlaceOrder.java,1,6,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\PlaceOrderWrapper.java,1,2,0,0,0
modules\samples\services\JAXWSStockQuoteService\src\samples\services\StockQuoteService.java,1,4,0,0,0
modules\samples\services\LoadbalanceFailoverService\src\samples\services\LBService1.java,1,4,0,0,0
modules\samples\services\LoadbalanceFailoverService\src\samples\services\LBService2.java,1,4,0,0,0
modules\samples\services\MTOMSwASampleService\src\samples\services\MTOMSwASampleService.java,1,3,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\GetFullQuote.java,1,2,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\GetFullQuoteResponse.java,1,2,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\GetMarketActivity.java,1,2,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\GetMarketActivityResponse.java,1,2,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\GetQuote.java,1,2,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\GetQuoteResponse.java,1,29,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\PlaceOrder.java,1,6,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\SimpleStockQuoteService.java,1,4,0,0,0
modules\samples\services\SecureStockQuoteService\src\samples\services\TradingDay.java,1,4,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\GetFullQuote.java,1,2,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\GetFullQuoteResponse.java,1,2,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\GetMarketActivity.java,1,2,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\GetMarketActivityResponse.java,1,2,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\GetQuote.java,1,2,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\GetQuoteResponse.java,1,29,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\PlaceOrder.java,1,6,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\SimpleStockQuoteService.java,1,5,0,0,0
modules\samples\services\SimpleStockQuoteService\src\samples\services\TradingDay.java,1,4,0,0,0
modules\samples\src\main\java\samples\common\StockQuoteHandler.java,1,10,0,0,0
modules\samples\src\main\java\samples\mediators\BinaryExtractMediator.java,1,14,0,0,0
modules\samples\src\main\java\samples\mediators\DiscountQuoteMediator.java,1,8,0,0,0
modules\samples\src\main\java\samples\mediators\extensions\SpringCustomLogger.java,1,5,0,0,0
modules\samples\src\main\java\samples\userguide\AMQPConsumer.java,1,9,0,0,0
modules\samples\src\main\java\samples\userguide\EventSender.java,1,3,0,0,0
modules\samples\src\main\java\samples\userguide\EventSubscriber.java,1,3,0,0,0
modules\samples\src\main\java\samples\userguide\FIXClient.java,1,5,0,0,0
modules\samples\src\main\java\samples\userguide\GenericJMSClient.java,1,8,0,0,0
modules\samples\src\main\java\samples\userguide\JSONClient.java,1,3,0,0,0
modules\samples\src\main\java\samples\userguide\LoadbalanceFailoverClient.java,1,9,0,0,0
modules\samples\src\main\java\samples\userguide\MDDConsumer.java,1,5,0,0,0
modules\samples\src\main\java\samples\userguide\MDDProducer.java,1,6,0,0,0
modules\samples\src\main\java\samples\userguide\MTOMSwAClient.java,1,5,0,0,0
modules\samples\src\main\java\samples\userguide\PWCallback.java,1,1,0,0,0
modules\samples\src\main\java\samples\userguide\RabbitMQAMQPClient.java,1,2,0,0,0
modules\samples\src\main\java\samples\userguide\ServiceInvoker.java,1,9,0,0,0
modules\samples\src\main\java\samples\userguide\SimpleLoggingObserver.java,1,0,0,0,0
modules\samples\src\main\java\samples\userguide\StockQuoteCallback.java,1,4,0,0,0
modules\samples\src\main\java\samples\userguide\StockQuoteClient.java,2,7,0,0,0
modules\samples\src\main\java\samples\userguide\ThreadedClient.java,1,2,0,0,0
modules\samples\src\main\java\samples\util\Bootstrap.java,1,2,2,0,0
modules\samples\src\main\java\samples\util\SampleAxis2Server.java,1,5,0,0,0
modules\samples\src\main\java\samples\util\SampleAxis2ServerManager.java,1,6,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\AbstractAutomationTestCase.java,1,7,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_0_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_100_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_101_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_102_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_103_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_104_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_10_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_110_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_111_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_112_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_113_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_114_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_11_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_1_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_2_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_3_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_4_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_500_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_501_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_502_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_503_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_50_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_510_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_51_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_52_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_53_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_54_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_55_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_56_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_57_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_5_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_600_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_60_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_6_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_7_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_8_Integration.java,1,2,0,0,0
modules\samples\src\test\java\org\apache\synapse\samples\n2n\SynapseSample_9_Integration.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\AsymmetricCipher.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\BaseCipher.java,1,7,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\CipherFactory.java,1,3,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\CipherOperationMode.java,0,0,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\DecryptionProvider.java,0,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\EncodingHelper.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\EncodingType.java,0,0,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\EncryptionProvider.java,0,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\ICACertsLoader.java,0,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\IKeyStoreLoader.java,0,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\KeyStoreType.java,0,0,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\PasswordManager.java,1,10,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\SecretResolver.java,1,8,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\SecretResolverFactory.java,1,4,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\SecureVaultException.java,1,0,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\SecurityConstants.java,1,0,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\SymmetricCipher.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\commons\MBeanRegistrar.java,1,7,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\commons\MiscellaneousUtil.java,1,5,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\definition\CipherInformation.java,1,14,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\definition\IdentityKeyStoreInformation.java,1,4,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\definition\KeyStoreInformation.java,1,14,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\definition\KeyStoreInformationFactory.java,1,3,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\definition\TrustKeyStoreInformation.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\AbstractKeyStoreLoader.java,1,3,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\CACertsLoader.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\IdentityKeyStoreWrapper.java,1,5,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\JKSKeyStoreLoader.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\KeyStoreWrapper.java,1,10,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\PKCS12KeyStoreLoader.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\PKCS8KeyStoreLoader.java,1,3,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\keystore\TrustKeyStoreWrapper.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\AbstractSecretCallbackHandler.java,1,3,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\MultiSecretCallback.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretCallback.java,0,0,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretCallbackHandler.java,0,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretCallbackHandlerFactory.java,1,4,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretInformation.java,1,13,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretInformationFactory.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretLoadingModule.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretManager.java,1,7,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretRepository.java,0,4,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SecretRepositoryProvider.java,0,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\SingleSecretCallback.java,1,6,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\handler\HardCodedSecretCallbackHandler.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\handler\JBossEncryptionSecretCallbackHandler.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\handler\JlineSecretCallbackHandler.java,1,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\handler\JMXSecretCallbackHandler.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\handler\SecretManagerSecretCallbackHandler.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\handler\SharedSecretCallbackHandler.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\handler\SharedSecretCallbackHandlerCache.java,1,3,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\mbean\JMXSecretsProvider.java,1,7,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\mbean\JMXSecretsProviderMBean.java,0,3,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\mbean\SecretManagerAdminMBean.java,0,2,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\repository\FileBaseSecretRepository.java,1,4,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\secret\repository\FileBaseSecretRepositoryProvider.java,1,1,0,0,0
modules\securevault\src\main\java\org\apache\synapse\securevault\tool\CipherTool.java,1,12,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\DefaultTaskJobDetailFactory.java,1,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\DefaultTaskTriggerFactory.java,1,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\SynapseTaskException.java,1,0,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\SynapseTaskManager.java,1,8,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\Task.java,0,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskConstants.java,1,0,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskDescription.java,1,25,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskDescriptionFactory.java,1,4,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskDescriptionRepository.java,1,9,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskDescriptionRepositoryFactory.java,1,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskDescriptionSerializer.java,1,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskJobDetailFactory.java,0,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskScheduler.java,1,16,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskSchedulerFactory.java,1,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\TaskTriggerFactory.java,0,1,0,0,0
modules\tasks\src\main\java\org\apache\synapse\task\service\TaskManagementService.java,0,7,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\Access.java,32,57,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\AccessConstants.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\AccessHandler.java,1,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\AccessLogger.java,1,5,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\Axis2HttpRequest.java,1,20,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\ClientHandler.java,1,32,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\ClientWorker.java,1,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\ConnectionPool.java,1,4,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\DefaultHttpGetProcessor.java,1,17,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\HostnameVerifier.java,2,30,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\HttpCoreNIOListener.java,2,52,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\HttpCoreNIOSender.java,1,52,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\HttpCoreNIOSSLListener.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\HttpCoreNIOSSLSender.java,1,8,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\HttpCoreRequestResponseTransport.java,1,7,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\HttpGetRequestProcessor.java,0,2,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\ListenerContext.java,1,19,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\NHttpConfiguration.java,1,17,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\NhttpConstants.java,1,0,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\NoValidateCertTrustManager.java,1,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\ServerHandler.java,1,22,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\ServerWorker.java,1,15,3,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\Wire.java,1,10,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\debug\AbstractConnectionDebug.java,1,3,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\debug\ClientConnectionDebug.java,1,9,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\debug\NhttpConnectionDebugConfig.java,1,7,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\debug\ServerConnectionDebug.java,1,6,1,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\AccessTimeUtil.java,2,8,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\ConnectionsView.java,1,24,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\ConnectionsViewMBean.java,0,12,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\GzipMessageFormatterDecorator.java,1,6,0,0,0
modules\transports\core\nhttp\src\main\java\org\apache\synapse\transport\nhttp\util\LatencyView.java,3,16,0,0,0
